Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Oct 18, 2017;10:00 PM;63,742;94;789;0;60,090
Oct 18, 2017;10:15 PM;-;102;802;0;-
Oct 18, 2017;10:30 PM;-;109;814;0;-
Oct 18, 2017;10:45 PM;-;118;824;0;-
Oct 18, 2017;11:00 PM;60,304;125;830;0;56,442
Oct 18, 2017;11:15 PM;-;132;831;0;-
Oct 18, 2017;11:30 PM;-;139;831;0;-
Oct 18, 2017;11:45 PM;-;145;831;0;-
Oct 19, 2017;12:00 AM;54,874;132;628;0;51,792
Oct 19, 2017;12:15 AM;-;141;626;0;-
Oct 19, 2017;12:30 AM;-;149;624;0;-
Oct 19, 2017;12:45 AM;-;157;625;0;-
Oct 19, 2017;1:00 AM;53,016;166;627;0;49,788
Oct 19, 2017;1:15 AM;-;174;629;0;-
Oct 19, 2017;1:30 AM;-;181;631;0;-
Oct 19, 2017;1:45 AM;-;190;632;0;-
Oct 19, 2017;2:00 AM;53,281;196;667;0;49,775
Oct 19, 2017;2:15 AM;-;199;673;0;-
Oct 19, 2017;2:30 AM;-;203;678;0;-
Oct 19, 2017;2:45 AM;-;206;684;0;-
Oct 19, 2017;3:00 AM;53,663;209;681;0;50,105
Oct 19, 2017;3:15 AM;-;212;678;0;-
Oct 19, 2017;3:30 AM;-;214;675;0;-
Oct 19, 2017;3:45 AM;-;216;673;0;-
Oct 19, 2017;4:00 AM;54,033;217;675;0;50,430
Oct 19, 2017;4:15 AM;-;221;677;0;-
Oct 19, 2017;4:30 AM;-;222;681;0;-
Oct 19, 2017;4:45 AM;-;225;686;0;-
Oct 19, 2017;5:00 AM;58,621;227;692;0;54,880
Oct 19, 2017;5:15 AM;-;233;697;0;-
Oct 19, 2017;5:30 AM;-;238;703;0;-
Oct 19, 2017;5:45 AM;-;245;706;0;-
Oct 19, 2017;6:00 AM;66,167;251;709;0;62,287
Oct 19, 2017;6:15 AM;-;255;711;0;-
Oct 19, 2017;6:30 AM;-;258;715;0;-
Oct 19, 2017;6:45 AM;-;263;718;0;-
Oct 19, 2017;7:00 AM;70,843;266;722;0;66,849
Oct 19, 2017;7:15 AM;-;271;722;1;-
Oct 19, 2017;7:30 AM;-;275;721;2;-
Oct 19, 2017;7:45 AM;-;280;719;17;-
Oct 19, 2017;8:00 AM;73,097;286;713;89;67,772
Oct 19, 2017;8:15 AM;-;291;700;232;-
Oct 19, 2017;8:30 AM;-;296;686;421;-
Oct 19, 2017;8:45 AM;-;301;671;642;-
Oct 19, 2017;9:00 AM;78,178;305;648;881;69,388
Oct 19, 2017;9:15 AM;-;310;620;1,140;-
Oct 19, 2017;9:30 AM;-;315;591;1,412;-
Oct 19, 2017;9:45 AM;-;318;566;1,686;-
Oct 19, 2017;10:00 AM;82,882;321;545;1,959;70,204
Oct 19, 2017;10:15 AM;-;324;518;2,217;-
Oct 19, 2017;10:30 AM;-;327;492;2,466;-
Oct 19, 2017;10:45 AM;-;330;467;2,713;-
Oct 19, 2017;11:00 AM;86,026;332;444;2,945;69,968
Oct 19, 2017;11:15 AM;-;330;446;3,153;-
Oct 19, 2017;11:30 AM;-;327;450;3,346;-
Oct 19, 2017;11:45 AM;-;324;454;3,508;-
Oct 19, 2017;12:00 PM;88,060;321;462;3,644;69,772
Oct 19, 2017;12:15 PM;-;318;479;3,743;-
Oct 19, 2017;12:30 PM;-;314;496;3,818;-
Oct 19, 2017;12:45 PM;-;311;510;3,873;-
Oct 19, 2017;1:00 PM;88,173;307;521;3,902;69,282
Oct 19, 2017;1:15 PM;-;301;533;3,906;-
Oct 19, 2017;1:30 PM;-;295;544;3,888;-
Oct 19, 2017;1:45 PM;-;289;556;3,849;-
Oct 19, 2017;2:00 PM;85,917;285;567;3,784;68,030
Oct 19, 2017;2:15 PM;-;286;574;3,686;-
Oct 19, 2017;2:30 PM;-;285;581;3,562;-
Oct 19, 2017;2:45 PM;-;286;586;3,406;-
Oct 19, 2017;3:00 PM;81,917;288;591;3,227;66,789
Oct 19, 2017;3:15 PM;-;293;599;3,017;-
Oct 19, 2017;3:30 PM;-;298;608;2,769;-
Oct 19, 2017;3:45 PM;-;303;618;2,517;-
Oct 19, 2017;4:00 PM;76,642;311;634;2,246;65,534
Oct 19, 2017;4:15 PM;-;322;658;1,951;-
Oct 19, 2017;4:30 PM;-;332;683;1,627;-
Oct 19, 2017;4:45 PM;-;343;705;1,299;-
Oct 19, 2017;5:00 PM;72,549;356;745;974;65,192
Oct 19, 2017;5:15 PM;-;385;833;677;-
Oct 19, 2017;5:30 PM;-;413;922;408;-
Oct 19, 2017;5:45 PM;-;441;1,015;190;-
Oct 19, 2017;6:00 PM;73,725;470;1,121;66;66,173
Oct 19, 2017;6:15 PM;-;504;1,266;23;-
Oct 19, 2017;6:30 PM;-;537;1,416;9;-
Oct 19, 2017;6:45 PM;-;571;1,567;3;-
Oct 19, 2017;7:00 PM;75,588;603;1,723;0;65,351
Oct 19, 2017;7:15 PM;-;633;1,848;0;-
Oct 19, 2017;7:30 PM;-;663;1,971;0;-
Oct 19, 2017;7:45 PM;-;694;2,102;0;-
Oct 19, 2017;8:00 PM;73,693;721;2,206;0;61,630
Oct 19, 2017;8:15 PM;-;733;2,253;0;-
Oct 19, 2017;8:30 PM;-;745;2,300;0;-
Oct 19, 2017;8:45 PM;-;757;2,349;0;-
Oct 19, 2017;9:00 PM;69,894;768;2,391;0;57,113
Oct 19, 2017;9:15 PM;-;770;2,413;0;-
Oct 19, 2017;9:30 PM;-;774;2,434;0;-
Oct 19, 2017;9:45 PM;-;778;2,454;0;-
Oct 19, 2017;10:00 PM;66,279;780;2,470;0;53,285
Oct 19, 2017;10:15 PM;-;780;2,470;0;-
Oct 19, 2017;10:30 PM;-;780;2,468;0;-
Oct 19, 2017;10:45 PM;-;780;2,467;0;-
Oct 19, 2017;11:00 PM;63,718;779;2,462;0;50,849
Oct 19, 2017;11:15 PM;-;778;2,447;0;-
Oct 19, 2017;11:30 PM;-;777;2,433;0;-
Oct 19, 2017;11:45 PM;-;776;2,418;0;-
Oct 20, 2017;12:00 AM;60,471;809;2,482;0;47,444
Oct 20, 2017;12:15 AM;-;796;2,472;0;-
Oct 20, 2017;12:30 AM;-;784;2,461;0;-
Oct 20, 2017;12:45 AM;-;772;2,452;0;-
Oct 20, 2017;1:00 AM;59,082;762;2,441;0;46,442
Oct 20, 2017;1:15 AM;-;753;2,422;0;-
Oct 20, 2017;1:30 AM;-;745;2,402;0;-
Oct 20, 2017;1:45 AM;-;737;2,380;0;-
Oct 20, 2017;2:00 AM;58,008;729;2,392;0;45,594
Oct 20, 2017;2:15 AM;-;732;2,378;0;-
Oct 20, 2017;2:30 AM;-;735;2,363;0;-
Oct 20, 2017;2:45 AM;-;739;2,346;0;-
Oct 20, 2017;3:00 AM;58,112;741;2,330;0;45,931
Oct 20, 2017;3:15 AM;-;743;2,311;0;-
Oct 20, 2017;3:30 AM;-;744;2,293;0;-
Oct 20, 2017;3:45 AM;-;745;2,275;0;-
Oct 20, 2017;4:00 AM;58,335;747;2,262;0;46,301
Oct 20, 2017;4:15 AM;-;751;2,257;0;-
Oct 20, 2017;4:30 AM;-;757;2,252;0;-
Oct 20, 2017;4:45 AM;-;760;2,249;0;-
Oct 20, 2017;5:00 AM;61,575;765;2,249;0;49,415
Oct 20, 2017;5:15 AM;-;772;2,260;0;-
Oct 20, 2017;5:30 AM;-;779;2,270;0;-
Oct 20, 2017;5:45 AM;-;786;2,280;0;-
Oct 20, 2017;6:00 AM;69,591;793;2,294;0;57,068
Oct 20, 2017;6:15 AM;-;793;2,321;0;-
Oct 20, 2017;6:30 AM;-;793;2,351;0;-
Oct 20, 2017;6:45 AM;-;793;2,385;0;-
Oct 20, 2017;7:00 AM;75,736;790;2,417;0;62,728
Oct 20, 2017;7:15 AM;-;793;2,441;1;-
Oct 20, 2017;7:30 AM;-;796;2,466;1;-
Oct 20, 2017;7:45 AM;-;798;2,493;14;-
Oct 20, 2017;8:00 AM;78,900;802;2,509;73;64,414
Oct 20, 2017;8:15 AM;-;806;2,514;203;-
Oct 20, 2017;8:30 AM;-;810;2,519;365;-
Oct 20, 2017;8:45 AM;-;814;2,522;550;-
Oct 20, 2017;9:00 AM;81,884;818;2,498;753;64,523
Oct 20, 2017;9:15 AM;-;821;2,466;959;-
Oct 20, 2017;9:30 AM;-;825;2,436;1,173;-
Oct 20, 2017;9:45 AM;-;828;2,405;1,381;-
Oct 20, 2017;10:00 AM;84,227;830;2,383;1,581;64,123
Oct 20, 2017;10:15 AM;-;836;2,356;1,761;-
Oct 20, 2017;10:30 AM;-;842;2,333;1,934;-
Oct 20, 2017;10:45 AM;-;847;2,312;2,091;-
Oct 20, 2017;11:00 AM;85,868;852;2,292;2,233;63,779
Oct 20, 2017;11:15 AM;-;847;2,280;2,355;-
Oct 20, 2017;11:30 AM;-;843;2,265;2,466;-
Oct 20, 2017;11:45 AM;-;838;2,269;2,549;-
Oct 20, 2017;12:00 PM;86,115;833;2,280;2,616;62,861
Oct 20, 2017;12:15 PM;-;830;2,303;2,667;-
Oct 20, 2017;12:30 PM;-;828;2,326;2,697;-
Oct 20, 2017;12:45 PM;-;825;2,343;2,708;-
Oct 20, 2017;1:00 PM;84,446;824;2,364;2,701;60,970
Oct 20, 2017;1:15 PM;-;824;2,392;2,672;-
Oct 20, 2017;1:30 PM;-;824;2,419;2,625;-
Oct 20, 2017;1:45 PM;-;823;2,447;2,563;-
Oct 20, 2017;2:00 PM;82,427;821;2,469;2,487;59,918
Oct 20, 2017;2:15 PM;-;817;2,472;2,398;-
Oct 20, 2017;2:30 PM;-;813;2,473;2,297;-
Oct 20, 2017;2:45 PM;-;808;2,475;2,182;-
Oct 20, 2017;3:00 PM;79,171;804;2,468;2,053;58,899
Oct 20, 2017;3:15 PM;-;800;2,459;1,906;-
Oct 20, 2017;3:30 PM;-;796;2,451;1,739;-
Oct 20, 2017;3:45 PM;-;792;2,443;1,561;-
Oct 20, 2017;4:00 PM;75,676;789;2,438;1,376;58,474
Oct 20, 2017;4:15 PM;-;790;2,434;1,183;-
Oct 20, 2017;4:30 PM;-;792;2,430;976;-
Oct 20, 2017;4:45 PM;-;795;2,428;772;-
Oct 20, 2017;5:00 PM;74,769;797;2,429;571;60,540
Oct 20, 2017;5:15 PM;-;797;2,436;381;-
Oct 20, 2017;5:30 PM;-;799;2,443;222;-
Oct 20, 2017;5:45 PM;-;800;2,451;103;-
Oct 20, 2017;6:00 PM;74,397;801;2,463;37;61,173
Oct 20, 2017;6:15 PM;-;803;2,480;13;-
Oct 20, 2017;6:30 PM;-;804;2,497;6;-
Oct 20, 2017;6:45 PM;-;805;2,516;2;-
Oct 20, 2017;7:00 PM;74,368;808;2,535;0;60,852
Oct 20, 2017;7:15 PM;-;814;2,553;0;-
Oct 20, 2017;7:30 PM;-;819;2,572;0;-
Oct 20, 2017;7:45 PM;-;825;2,592;0;-
Oct 20, 2017;8:00 PM;71,184;831;2,608;0;57,444
Oct 20, 2017;8:15 PM;-;826;2,611;0;-
Oct 20, 2017;8:30 PM;-;821;2,613;0;-
Oct 20, 2017;8:45 PM;-;815;2,616;0;-
Oct 20, 2017;9:00 PM;68,107;809;2,616;0;54,496
Oct 20, 2017;9:15 PM;-;801;2,609;0;-
Oct 20, 2017;9:30 PM;-;793;2,603;0;-
Oct 20, 2017;9:45 PM;-;785;2,595;0;-
Oct 20, 2017;10:00 PM;65,110;776;2,584;0;51,833
Oct 20, 2017;10:15 PM;-;771;2,563;0;-
Oct 20, 2017;10:30 PM;-;766;2,540;0;-
Oct 20, 2017;10:45 PM;-;760;2,517;0;-
Oct 20, 2017;11:00 PM;61,788;755;2,495;0;49,038
Oct 20, 2017;11:15 PM;-;750;2,458;0;-
Oct 20, 2017;11:30 PM;-;744;2,423;0;-
Oct 20, 2017;11:45 PM;-;736;2,390;0;-
Oct 21, 2017;12:00 AM;58,686;366;2,766;0;46,518
Oct 21, 2017;12:15 AM;-;360;2,710;0;-
Oct 21, 2017;12:30 AM;-;355;2,657;0;-
Oct 21, 2017;12:45 AM;-;350;2,605;0;-
Oct 21, 2017;1:00 AM;57,265;345;2,553;0;45,986
Oct 21, 2017;1:15 AM;-;341;2,506;0;-
Oct 21, 2017;1:30 AM;-;339;2,455;0;-
Oct 21, 2017;1:45 AM;-;335;2,405;0;-
Oct 21, 2017;2:00 AM;56,511;382;2,373;0;45,554
Oct 21, 2017;2:15 AM;-;391;2,354;0;-
Oct 21, 2017;2:30 AM;-;401;2,333;0;-
Oct 21, 2017;2:45 AM;-;410;2,313;0;-
Oct 21, 2017;3:00 AM;55,711;422;2,284;0;45,060
Oct 21, 2017;3:15 AM;-;434;2,244;0;-
Oct 21, 2017;3:30 AM;-;446;2,203;0;-
Oct 21, 2017;3:45 AM;-;458;2,162;0;-
Oct 21, 2017;4:00 AM;54,853;466;2,126;0;44,721
Oct 21, 2017;4:15 AM;-;452;2,101;0;-
Oct 21, 2017;4:30 AM;-;440;2,074;0;-
Oct 21, 2017;4:45 AM;-;428;2,046;0;-
Oct 21, 2017;5:00 AM;55,428;418;2,020;0;45,724
Oct 21, 2017;5:15 AM;-;417;2,015;0;-
Oct 21, 2017;5:30 AM;-;417;2,005;0;-
Oct 21, 2017;5:45 AM;-;417;1,996;0;-
Oct 21, 2017;6:00 AM;57,619;421;1,990;0;47,933
Oct 21, 2017;6:15 AM;-;432;1,986;0;-
Oct 21, 2017;6:30 AM;-;443;1,981;0;-
Oct 21, 2017;6:45 AM;-;453;1,981;0;-
Oct 21, 2017;7:00 AM;60,342;466;1,977;0;50,536
Oct 21, 2017;7:15 AM;-;483;1,965;0;-
Oct 21, 2017;7:30 AM;-;501;1,952;1;-
Oct 21, 2017;7:45 AM;-;520;1,938;6;-
Oct 21, 2017;8:00 AM;64,665;537;1,922;32;54,283
Oct 21, 2017;8:15 AM;-;553;1,894;93;-
Oct 21, 2017;8:30 AM;-;571;1,866;186;-
Oct 21, 2017;8:45 AM;-;586;1,839;306;-
Oct 21, 2017;9:00 AM;68,935;601;1,797;440;56,818
Oct 21, 2017;9:15 AM;-;620;1,756;584;-
Oct 21, 2017;9:30 AM;-;639;1,718;736;-
Oct 21, 2017;9:45 AM;-;658;1,684;885;-
Oct 21, 2017;10:00 AM;71,570;677;1,650;1,032;57,463
Oct 21, 2017;10:15 AM;-;695;1,606;1,173;-
Oct 21, 2017;10:30 AM;-;713;1,564;1,307;-
Oct 21, 2017;10:45 AM;-;729;1,529;1,435;-
Oct 21, 2017;11:00 AM;72,917;746;1,503;1,557;56,885
Oct 21, 2017;11:15 AM;-;764;1,512;1,669;-
Oct 21, 2017;11:30 AM;-;782;1,523;1,772;-
Oct 21, 2017;11:45 AM;-;801;1,549;1,854;-
Oct 21, 2017;12:00 PM;73,535;820;1,585;1,923;55,663
Oct 21, 2017;12:15 PM;-;836;1,625;1,981;-
Oct 21, 2017;12:30 PM;-;852;1,668;2,008;-
Oct 21, 2017;12:45 PM;-;868;1,704;2,004;-
Oct 21, 2017;1:00 PM;72,241;882;1,740;1,981;53,941
Oct 21, 2017;1:15 PM;-;886;1,772;1,934;-
Oct 21, 2017;1:30 PM;-;890;1,805;1,875;-
Oct 21, 2017;1:45 PM;-;895;1,837;1,805;-
Oct 21, 2017;2:00 PM;70,249;897;1,865;1,727;52,818
Oct 21, 2017;2:15 PM;-;890;1,880;1,639;-
Oct 21, 2017;2:30 PM;-;882;1,896;1,540;-
Oct 21, 2017;2:45 PM;-;875;1,909;1,431;-
Oct 21, 2017;3:00 PM;67,559;867;1,916;1,318;51,862
Oct 21, 2017;3:15 PM;-;854;1,927;1,204;-
Oct 21, 2017;3:30 PM;-;840;1,939;1,089;-
Oct 21, 2017;3:45 PM;-;827;1,951;967;-
Oct 21, 2017;4:00 PM;65,288;813;1,965;839;51,489
Oct 21, 2017;4:15 PM;-;808;1,989;711;-
Oct 21, 2017;4:30 PM;-;802;2,012;580;-
Oct 21, 2017;4:45 PM;-;796;2,035;451;-
Oct 21, 2017;5:00 PM;64,632;792;2,058;328;52,379
Oct 21, 2017;5:15 PM;-;796;2,075;215;-
Oct 21, 2017;5:30 PM;-;802;2,092;124;-
Oct 21, 2017;5:45 PM;-;807;2,111;56;-
Oct 21, 2017;6:00 PM;66,391;812;2,141;20;54,224
Oct 21, 2017;6:15 PM;-;819;2,187;6;-
Oct 21, 2017;6:30 PM;-;826;2,236;3;-
Oct 21, 2017;6:45 PM;-;832;2,286;1;-
Oct 21, 2017;7:00 PM;68,307;840;2,338;0;55,244
Oct 21, 2017;7:15 PM;-;843;2,393;0;-
Oct 21, 2017;7:30 PM;-;848;2,447;0;-
Oct 21, 2017;7:45 PM;-;852;2,502;0;-
Oct 21, 2017;8:00 PM;65,832;856;2,547;0;51,936
Oct 21, 2017;8:15 PM;-;864;2,585;0;-
Oct 21, 2017;8:30 PM;-;872;2,626;0;-
Oct 21, 2017;8:45 PM;-;880;2,667;0;-
Oct 21, 2017;9:00 PM;64,390;887;2,720;0;49,604
Oct 21, 2017;9:15 PM;-;894;2,772;0;-
Oct 21, 2017;9:30 PM;-;902;2,824;0;-
Oct 21, 2017;9:45 PM;-;908;2,880;0;-
Oct 21, 2017;10:00 PM;63,678;916;2,938;0;47,854
Oct 21, 2017;10:15 PM;-;926;2,996;0;-
Oct 21, 2017;10:30 PM;-;937;3,053;0;-
Oct 21, 2017;10:45 PM;-;949;3,110;0;-
Oct 21, 2017;11:00 PM;62,541;960;3,157;0;45,771
Oct 21, 2017;11:15 PM;-;967;3,199;0;-
Oct 21, 2017;11:30 PM;-;973;3,244;0;-
Oct 21, 2017;11:45 PM;-;980;3,290;0;-
Oct 22, 2017;12:00 AM;61,037;971;3,131;0;44,274
Oct 22, 2017;12:15 AM;-;979;3,183;0;-
Oct 22, 2017;12:30 AM;-;986;3,234;0;-
Oct 22, 2017;12:45 AM;-;994;3,287;0;-
Oct 22, 2017;1:00 AM;59,708;1,001;3,336;0;42,019
Oct 22, 2017;1:15 AM;-;1,008;3,385;0;-
Oct 22, 2017;1:30 AM;-;1,014;3,437;0;-
Oct 22, 2017;1:45 AM;-;1,019;3,491;0;-
Oct 22, 2017;2:00 AM;59,744;1,025;3,575;0;40,964
Oct 22, 2017;2:15 AM;-;1,028;3,634;0;-
Oct 22, 2017;2:30 AM;-;1,030;3,697;0;-
Oct 22, 2017;2:45 AM;-;1,034;3,757;0;-
Oct 22, 2017;3:00 AM;58,487;1,036;3,782;0;38,966
Oct 22, 2017;3:15 AM;-;1,038;3,822;0;-
Oct 22, 2017;3:30 AM;-;1,041;3,861;0;-
Oct 22, 2017;3:45 AM;-;1,043;3,899;0;-
Oct 22, 2017;4:00 AM;57,558;1,045;3,940;0;37,373
Oct 22, 2017;4:15 AM;-;1,047;3,980;0;-
Oct 22, 2017;4:30 AM;-;1,048;4,020;0;-
Oct 22, 2017;4:45 AM;-;1,048;4,060;0;-
Oct 22, 2017;5:00 AM;58,179;1,049;4,097;0;37,416
Oct 22, 2017;5:15 AM;-;1,046;4,131;0;-
Oct 22, 2017;5:30 AM;-;1,042;4,164;0;-
Oct 22, 2017;5:45 AM;-;1,038;4,198;0;-
Oct 22, 2017;6:00 AM;58,893;1,034;4,226;0;37,791
Oct 22, 2017;6:15 AM;-;1,028;4,242;0;-
Oct 22, 2017;6:30 AM;-;1,023;4,258;0;-
Oct 22, 2017;6:45 AM;-;1,017;4,274;0;-
Oct 22, 2017;7:00 AM;60,427;1,012;4,296;0;39,076
Oct 22, 2017;7:15 AM;-;1,007;4,320;0;-
Oct 22, 2017;7:30 AM;-;1,002;4,344;1;-
Oct 22, 2017;7:45 AM;-;999;4,367;5;-
Oct 22, 2017;8:00 AM;63,960;993;4,387;35;41,780
Oct 22, 2017;8:15 AM;-;978;4,388;111;-
Oct 22, 2017;8:30 AM;-;965;4,388;228;-
Oct 22, 2017;8:45 AM;-;950;4,388;370;-
Oct 22, 2017;9:00 AM;69,140;936;4,363;527;44,909
Oct 22, 2017;9:15 AM;-;926;4,358;691;-
Oct 22, 2017;9:30 AM;-;917;4,355;867;-
Oct 22, 2017;9:45 AM;-;909;4,353;1,029;-
Oct 22, 2017;10:00 AM;73,870;899;4,359;1,186;47,126
Oct 22, 2017;10:15 AM;-;887;4,386;1,335;-
Oct 22, 2017;10:30 AM;-;876;4,415;1,479;-
Oct 22, 2017;10:45 AM;-;864;4,445;1,616;-
Oct 22, 2017;11:00 AM;76,837;854;4,462;1,739;48,217
Oct 22, 2017;11:15 AM;-;843;4,452;1,837;-
Oct 22, 2017;11:30 AM;-;831;4,443;1,922;-
Oct 22, 2017;11:45 AM;-;821;4,434;1,985;-
Oct 22, 2017;12:00 PM;75,984;810;4,408;2,035;47,274
Oct 22, 2017;12:15 PM;-;800;4,344;2,077;-
Oct 22, 2017;12:30 PM;-;789;4,280;2,091;-
Oct 22, 2017;12:45 PM;-;778;4,217;2,083;-
Oct 22, 2017;1:00 PM;74,005;766;4,148;2,064;46,915
Oct 22, 2017;1:15 PM;-;754;4,060;2,034;-
Oct 22, 2017;1:30 PM;-;742;3,971;1,998;-
Oct 22, 2017;1:45 PM;-;728;3,884;1,943;-
Oct 22, 2017;2:00 PM;71,861;715;3,800;1,879;47,389
Oct 22, 2017;2:15 PM;-;709;3,716;1,794;-
Oct 22, 2017;2:30 PM;-;702;3,629;1,699;-
Oct 22, 2017;2:45 PM;-;697;3,540;1,594;-
Oct 22, 2017;3:00 PM;69,739;689;3,451;1,476;48,694
Oct 22, 2017;3:15 PM;-;680;3,353;1,354;-
Oct 22, 2017;3:30 PM;-;671;3,256;1,218;-
Oct 22, 2017;3:45 PM;-;662;3,162;1,073;-
Oct 22, 2017;4:00 PM;65,884;654;3,075;927;48,705
Oct 22, 2017;4:15 PM;-;649;2,988;781;-
Oct 22, 2017;4:30 PM;-;644;2,899;627;-
Oct 22, 2017;4:45 PM;-;639;2,810;487;-
Oct 22, 2017;5:00 PM;63,857;635;2,730;346;49,975
Oct 22, 2017;5:15 PM;-;623;2,691;213;-
Oct 22, 2017;5:30 PM;-;611;2,653;117;-
Oct 22, 2017;5:45 PM;-;599;2,616;50;-
Oct 22, 2017;6:00 PM;65,796;586;2,589;15;53,164
Oct 22, 2017;6:15 PM;-;577;2,583;5;-
Oct 22, 2017;6:30 PM;-;568;2,577;2;-
Oct 22, 2017;6:45 PM;-;559;2,572;1;-
Oct 22, 2017;7:00 PM;66,476;550;2,574;0;53,982
Oct 22, 2017;7:15 PM;-;542;2,580;0;-
Oct 22, 2017;7:30 PM;-;535;2,588;0;-
Oct 22, 2017;7:45 PM;-;527;2,598;0;-
Oct 22, 2017;8:00 PM;65,205;519;2,607;0;52,705
Oct 22, 2017;8:15 PM;-;519;2,606;0;-
Oct 22, 2017;8:30 PM;-;517;2,607;0;-
Oct 22, 2017;8:45 PM;-;516;2,609;0;-
Oct 22, 2017;9:00 PM;63,997;514;2,608;0;51,537
Oct 22, 2017;9:15 PM;-;509;2,608;0;-
Oct 22, 2017;9:30 PM;-;505;2,609;0;-
Oct 22, 2017;9:45 PM;-;501;2,606;0;-
Oct 22, 2017;10:00 PM;63,323;496;2,606;0;50,944
Oct 22, 2017;10:15 PM;-;496;2,601;0;-
Oct 22, 2017;10:30 PM;-;495;2,598;0;-
Oct 22, 2017;10:45 PM;-;494;2,593;0;-
Oct 22, 2017;11:00 PM;61,048;494;2,587;0;48,807
Oct 22, 2017;11:15 PM;-;495;2,574;0;-
Oct 22, 2017;11:30 PM;-;495;2,559;0;-
Oct 22, 2017;11:45 PM;-;496;2,543;0;-
Oct 23, 2017;12:00 AM;59,315;302;2,965;0;46,370
Oct 23, 2017;12:15 AM;-;302;2,946;0;-
Oct 23, 2017;12:30 AM;-;303;2,923;0;-
Oct 23, 2017;12:45 AM;-;304;2,902;0;-
Oct 23, 2017;1:00 AM;58,278;302;2,887;0;45,617
Oct 23, 2017;1:15 AM;-;302;2,871;0;-
Oct 23, 2017;1:30 AM;-;301;2,857;0;-
Oct 23, 2017;1:45 AM;-;299;2,843;0;-
Oct 23, 2017;2:00 AM;58,377;299;2,858;0;45,859
Oct 23, 2017;2:15 AM;-;296;2,844;0;-
Oct 23, 2017;2:30 AM;-;291;2,830;0;-
Oct 23, 2017;2:45 AM;-;287;2,814;0;-
Oct 23, 2017;3:00 AM;58,724;282;2,798;0;46,509
Oct 23, 2017;3:15 AM;-;276;2,786;0;-
Oct 23, 2017;3:30 AM;-;269;2,776;0;-
Oct 23, 2017;3:45 AM;-;263;2,766;0;-
Oct 23, 2017;4:00 AM;59,431;258;2,753;0;47,477
Oct 23, 2017;4:15 AM;-;260;2,736;0;-
Oct 23, 2017;4:30 AM;-;260;2,721;0;-
Oct 23, 2017;4:45 AM;-;261;2,705;0;-
Oct 23, 2017;5:00 AM;63,853;261;2,692;0;52,095
Oct 23, 2017;5:15 AM;-;258;2,686;0;-
Oct 23, 2017;5:30 AM;-;256;2,680;0;-
Oct 23, 2017;5:45 AM;-;252;2,674;0;-
Oct 23, 2017;6:00 AM;71,092;249;2,667;0;59,487
Oct 23, 2017;6:15 AM;-;243;2,664;0;-
Oct 23, 2017;6:30 AM;-;239;2,657;0;-
Oct 23, 2017;6:45 AM;-;234;2,653;0;-
Oct 23, 2017;7:00 AM;77,384;231;2,655;0;65,783
Oct 23, 2017;7:15 AM;-;238;2,657;0;-
Oct 23, 2017;7:30 AM;-;246;2,658;0;-
Oct 23, 2017;7:45 AM;-;254;2,660;3;-
Oct 23, 2017;8:00 AM;80,281;259;2,657;20;68,343
Oct 23, 2017;8:15 AM;-;251;2,646;57;-
Oct 23, 2017;8:30 AM;-;244;2,635;117;-
Oct 23, 2017;8:45 AM;-;237;2,622;195;-
Oct 23, 2017;9:00 AM;81,384;229;2,597;282;68,476
Oct 23, 2017;9:15 AM;-;225;2,581;377;-
Oct 23, 2017;9:30 AM;-;221;2,567;480;-
Oct 23, 2017;9:45 AM;-;218;2,553;580;-
Oct 23, 2017;10:00 AM;83,401;213;2,540;677;69,253
Oct 23, 2017;10:15 AM;-;209;2,533;765;-
Oct 23, 2017;10:30 AM;-;203;2,529;844;-
Oct 23, 2017;10:45 AM;-;198;2,526;913;-
Oct 23, 2017;11:00 AM;84,595;193;2,520;976;69,724
Oct 23, 2017;11:15 AM;-;185;2,494;1,031;-
Oct 23, 2017;11:30 AM;-;175;2,473;1,083;-
Oct 23, 2017;11:45 AM;-;166;2,454;1,123;-
Oct 23, 2017;12:00 PM;84,763;156;2,431;1,154;69,921
Oct 23, 2017;12:15 PM;-;146;2,403;1,176;-
Oct 23, 2017;12:30 PM;-;138;2,375;1,190;-
Oct 23, 2017;12:45 PM;-;129;2,347;1,199;-
Oct 23, 2017;1:00 PM;83,796;120;2,321;1,200;69,518
Oct 23, 2017;1:15 PM;-;112;2,298;1,188;-
Oct 23, 2017;1:30 PM;-;104;2,275;1,169;-
Oct 23, 2017;1:45 PM;-;95;2,252;1,146;-
Oct 23, 2017;2:00 PM;81,781;88;2,230;1,117;68,566
Oct 23, 2017;2:15 PM;-;82;2,189;1,081;-
Oct 23, 2017;2:30 PM;-;77;2,146;1,040;-
Oct 23, 2017;2:45 PM;-;72;2,102;992;-
Oct 23, 2017;3:00 PM;79,225;65;2,050;937;67,817
Oct 23, 2017;3:15 PM;-;63;1,991;872;-
Oct 23, 2017;3:30 PM;-;60;1,933;795;-
Oct 23, 2017;3:45 PM;-;58;1,875;710;-
Oct 23, 2017;4:00 PM;76,004;55;1,820;618;66,987
Oct 23, 2017;4:15 PM;-;52;1,763;523;-
Oct 23, 2017;4:30 PM;-;50;1,704;422;-
Oct 23, 2017;4:45 PM;-;48;1,645;319;-
